userId|rating|itemId|cityId
19|3|626|303
19|5|602|304
19|5|627|321
19|4|629|310
19|4|630|322
19|3|631|305
19|4|632|323
19|3|633|34
19|3|575|4
19|4|634|324
19|5|635|325
19|4|608|296
19|4|636|311
19|2|637|319
19|4|638|326
19|5|639|303
19|4|640|302
19|4|641|296
19|4|585|310
19|3|643|305
19|3|644|296
19|4|645|170
19|4|646|328
19|3|647|329
19|5|648|330
19|4|649|331
19|2|650|304
19|4|651|34
19|5|652|332
19|4|653|333
19|4|654|296
19|5|655|311
19|3|656|4
19|4|657|311
19|5|658|334
19|5|659|335
19|2|662|306
19|4|663|321
19|4|664|336
19|4|665|337
19|4|666|303
19|4|558|302
19|4|667|310
19|3|668|82
19|5|669|338
19|5|670|123
19|4|671|11
19|3|672|8
19|4|673|68
19|3|674|8
19|2|675|308
19|5|676|34
19|3|677|339
19|4|678|45
20|5|679|303
20|3|680|327
20|4|681|340
20|4|682|341
20|4|684|342
20|4|686|343
20|4|690|345
20|5|691|346
20|4|693|34
20|4|695|349
20|4|698|351
20|4|699|341
20|5|702|353
20|4|703|354
20|5|704|355
20|4|705|327
21|4|709|305
21|5|713|357
21|5|715|283
21|5|719|358
21|5|720|170
21|4|721|8
21|5|722|359
21|1|724|360
22|4|726|362
22|3|727|363
22|3|728|364
22|5|729|365
22|4|731|367
22|4|732|320
22|4|733|329
22|5|734|368
22|5|735|329
22|5|736|369
22|5|737|370
22|2|739|311
23|5|558|372
23|5|743|374
23|4|749|377
23|4|753|378
23|5|758|380
23|5|759|381
23|3|764|384
23|5|774|387
23|5|776|148
23|5|780|390
23|5|783|393
23|5|788|395
23|3|790|396
23|5|792|371
23|3|795|400
23|5|753|378
23|4|805|344
23|5|807|354
23|4|809|401
23|5|810|403
23|4|814|404
23|4|816|406
23|5|817|407
23|2|818|408
23|3|820|349
23|5|821|409
23|4|822|410
23|4|823|411
23|3|824|412
23|3|825|413
23|4|826|306
23|3|827|337
23|5|828|414
23|3|829|415
23|3|822|416
23|5|830|417
23|5|831|4
23|4|832|418
23|4|833|419
23|4|834|45
23|3|835|420
23|3|836|421
23|4|837|422
23|5|839|423
23|2|795|424
23|5|840|88
23|3|841|318
23|4|822|425
23|4|842|426
23|4|843|427
24|1|844|428
24|3|848|116
24|4|849|45
24|4|850|339
24|5|851|429
24|3|852|430
24|4|853|431
25|4|854|432
25|2|855|433
25|4|856|294
25|3|857|294
25|2|858|434
25|2|859|435
25|1|861|193
25|4|863|438
25|4|866|439
25|1|867|437
25|2|868|439
25|4|869|441
25|2|870|437
25|4|871|442
25|4|869|441
25|3|872|443
25|2|873|444
25|2|874|445
25|3|875|8
25|5|876|446
25|3|877|8
25|1|878|193
26|4|881|447
26|4|882|448
26|4|886|4
26|4|887|311
26|5|892|4
26|3|893|311
27|4|897|8
27|3|901|8
27|3|902|229
27|3|904|450
27|3|905|451
27|5|907|453
27|3|908|453
27|5|909|8
27|3|911|8
27|3|912|454
27|4|913|70
27|4|914|451
27|4|915|455
27|3|917|457
27|4|918|457
27|3|923|457
27|2|924|451
27|3|925|451
27|4|927|459
27|3|928|457
27|3|929|34
27|3|930|190
27|3|931|460
27|2|932|190
27|5|934|35
27|4|936|462
27|5|939|463
27|4|940|464
27|5|945|465
27|4|949|274
27|5|951|467
27|3|954|468
27|5|955|469
27|2|958|56
27|2|961|452
27|3|964|459
27|4|966|469
27|4|969|450
27|5|970|473
27|5|971|327
27|5|972|34
27|3|974|304
27|5|978|64
27|5|955|469
27|3|980|64
27|3|981|64
27|4|984|450
27|4|966|469
27|4|986|471
27|4|989|478
27|2|991|459
27|2|992|479
27|3|993|480
27|2|994|480
27|5|996|451
27|4|951|467
27|5|969|450
27|5|934|35
27|5|999|482
27|4|1001|484
27|4|1002|485
27|4|1003|486
27|5|966|469
27|2|1005|487
27|5|1006|488
27|5|986|471
27|5|1007|60
27|4|1008|34
27|4|1009|4
27|5|951|467
27|5|1010|489
27|4|1011|490
27|5|1012|491
27|5|1013|492
27|5|1014|493
28|5|1020|496
28|5|1023|275
28|5|548|289
28|5|1028|300
28|5|1029|500
28|5|1031|502
28|4|1033|8
28|5|1047|506
28|5|1048|8
29|3|1049|507
29|4|1050|508
29|5|1054|398
29|4|1056|9
29|3|1057|510
29|5|1058|500
29|3|1064|511
29|4|1065|211
29|5|1067|512
29|3|1070|254
29|5|1071|414
29|4|1074|513
29|5|1075|9
29|3|1076|8
29|4|1077|514
29|3|1078|484
29|5|1079|515
29|4|1080|516
29|4|1081|517
29|4|1082|518
30|5|1085|272
30|3|1086|519
30|4|1087|431
30|4|1089|520
30|5|1091|521
30|5|1093|274
30|5|1098|522
30|4|1101|523
30|4|1102|283
30|4|1103|524
30|4|1104|525
30|3|1105|437
30|4|1106|68
30|3|1107|170
30|5|1108|8
30|5|1109|526
30|5|1098|522
30|3|1110|527
30|4|1111|528
31|5|1117|252
31|4|1118|530
31|4|1119|8
31|4|1120|357
31|3|1121|531
32|1|1122|467
32|4|1123|436
32|2|1124|532
32|2|1125|533
32|4|54|42
32|2|1126|534
32|2|901|8
33|5|1127|535
33|4|1128|77
33|5|1129|536
33|2|1130|537
33|4|1131|8
33|5|1132|538
33|5|1133|539
33|5|1134|540
33|4|1135|541
33|5|1136|542
33|5|1137|543
33|5|1138|11
33|5|1139|544
33|5|1140|545
33|5|1142|546
33|5|1143|547
33|5|1145|548
33|5|1146|549
33|5|1147|550
33|5|1148|551
33|5|1150|552
33|4|1151|553
33|5|1152|554
33|5|1153|162
33|5|1154|215
33|5|1155|555
34|4|1158|556
34|4|1162|556
34|3|1163|265
34|5|1169|484
34|4|1176|386
34|3|1182|558
34|5|1183|561
34|3|1187|561
34|3|1188|562
34|2|1191|563
34|4|1195|564
34|5|1200|566
34|4|1203|8
34|3|1207|567
34|4|1210|565
34|5|1220|162
34|3|1222|63
34|3|1223|8
34|4|1227|35
34|5|1229|569
34|3|1230|570
34|3|1231|571
35|3|1234|193
35|4|1235|573
35|4|1236|193
35|5|1237|574
35|3|1238|575
35|1|1239|45
35|3|1240|576
35|4|1241|45
35|3|1242|577
36|3|1251|579
36|3|1252|581
36|4|1256|582
36|4|1261|245
36|4|592|311
36|3|1267|581
36|3|1268|579
36|3|1274|556
36|3|1275|311
36|4|1278|587
36|4|1284|590
36|4|1286|311
36|3|1290|591
36|4|1292|91
36|4|1298|581
37|5|1309|595
37|3|1324|34
37|5|1340|606
37|3|1342|608
37|4|1357|594
37|5|1370|34
37|3|1373|280
37|5|1381|599
37|3|1385|613
37|5|1388|34
37|4|1392|616
37|5|1396|618
37|4|1397|619
37|4|1401|623
37|4|1406|4
37|4|1407|34
37|5|1409|35
37|3|1412|311
37|5|1416|625
37|3|1417|311
37|5|1418|596
37|2|1419|332
37|3|1423|626
37|4|1426|34
37|4|1429|630
37|5|1430|34
37|4|1432|473
37|4|1436|632
37|3|1439|34
37|3|1443|598
37|4|1456|639
37|5|1462|193
37|2|1464|330
37|5|1477|311
37|2|1478|625
37|1|1486|35
37|2|1488|645
37|4|1489|646
37|5|1490|356
37|5|1493|4
37|5|1494|4
37|3|1495|311
37|5|1496|34
37|1|1497|647
37|2|1498|648
38|4|1500|650
38|5|1506|651
38|4|1507|651
38|4|1514|652
38|4|1516|653
38|3|1519|655
38|4|1525|656
38|4|1527|657
38|4|1533|34
38|3|1544|628
38|4|1545|661
38|4|1544|628
39|4|1546|311
39|2|1547|662
39|4|1548|662
39|5|1549|87
39|4|739|311
39|5|1550|663
39|4|887|311
39|3|1551|311
39|3|1552|664
39|5|1553|311
39|3|1554|311
40|5|1570|668
40|5|1572|284
40|5|1575|669
40|3|1578|670
40|5|1585|87
40|4|1575|669
40|5|1594|675
40|3|1597|337
40|4|1600|677
40|4|1609|45
41|4|1614|678
41|5|1615|680
41|5|1616|116
41|5|1618|682
41|5|1621|37
41|5|1624|431
41|5|1627|685
41|4|1629|686
41|5|1631|687
41|2|1633|688
41|5|1635|47
41|4|1637|689
41|4|1638|534
41|4|1640|684
41|5|1641|690
41|5|1493|4
41|4|1643|4
41|2|1644|691
41|4|1648|189
41|4|650|304
41|5|1650|594
41|5|1654|294
41|5|1660|595
41|3|1665|372
41|5|1666|372
41|5|1668|693
41|4|1674|523
41|5|1675|87
41|5|1677|87
41|5|1680|87
41|5|1684|34
41|4|1687|695
41|5|1689|34
41|5|1690|697
41|5|1691|473
41|5|1696|699
41|5|1697|354
41|4|1699|72
41|4|1700|700
41|5|1701|34
41|5|1702|701
41|5|1703|702
41|5|1704|703
41|5|1705|594
41|5|1706|704
41|5|1707|373
41|5|1126|534
41|5|1709|705
41|5|1710|105
41|5|1711|200
41|5|1701|34
41|5|1712|304
41|5|1713|436
41|5|1714|658
41|4|1715|658
41|5|1417|311
41|5|1716|706
41|4|1717|342
41|4|1718|707
41|5|1719|708
41|5|1720|447
41|4|1721|709
41|5|1723|261
41|4|1724|711
41|5|1726|712
41|4|1727|713
41|4|1729|715
41|4|1733|716
41|5|1735|717
41|5|1737|719
41|5|1738|332
41|5|1739|720
41|2|1740|431
41|3|1741|568
41|5|1742|279
41|5|1743|34
41|5|1744|721
41|4|1745|343
41|5|1746|294
41|3|1747|722
41|5|1748|723
41|5|1749|724
41|4|1750|725
41|4|1751|711
41|5|1701|34
41|4|1752|414
41|4|1753|725
41|3|1754|726
41|3|1755|727
41|4|1756|728
41|4|1757|729
41|4|1758|730
41|5|1759|725
41|5|1760|729
41|3|1761|731
41|5|1762|732
41|1|1763|733
41|3|1764|734
41|5|1765|149
41|3|1766|149
41|2|1767|735
41|5|1768|736
42|5|1769|737
42|5|1770|738
42|5|1773|739
42|4|1774|68
42|1|1775|740
42|4|1776|68
42|2|1777|741
42|2|1778|742
42|5|1780|53
42|4|1781|68
42|5|1782|743
43|5|1783|180
43|4|1785|56
43|5|1786|745
43|5|1787|746
43|5|1788|68
44|5|1795|748
44|5|1797|750
44|5|1801|4
44|5|1806|751
44|5|1809|193
44|4|1810|753
44|5|1817|149
44|3|1819|670
44|5|1820|34
45|2|1821|756
45|3|1822|271
45|5|1823|185
45|2|1824|347
45|5|1826|757
45|2|1829|759
45|5|1830|311
45|4|1831|760
45|3|1832|34
45|2|1833|761
45|5|1835|763
45|5|1836|700
46|5|1837|764
46|5|1841|34
46|5|1842|765
46|5|1843|346
46|5|1845|766
46|1|1846|767
46|5|1847|34
46|2|1848|296
47|4|1854|414
47|5|1856|343
47|5|1860|772
47|5|1856|343
47|3|1861|34
47|5|1856|343
47|3|1861|34
47|2|1863|34
47|1|1865|34
48|4|1866|6
48|4|1867|147
48|5|1868|149
48|5|1869|149
48|5|1870|775
48|5|1871|8
48|5|1872|8
48|5|1873|8
48|2|1874|776
48|5|1875|777
48|5|1876|514
48|5|1877|778
48|5|1878|175
48|5|1880|467
48|4|1881|779
48|5|1882|8
48|5|1883|780
48|5|1884|781
48|5|1885|8
48|5|1886|782
48|5|1875|777
48|4|1889|783
48|5|1890|8
48|5|1891|784
48|5|1866|6
48|5|1892|149
48|5|1893|785
48|5|1871|8
48|5|1894|9
48|5|1898|235
48|4|1899|783
48|5|260|159
48|5|1900|296
48|4|354|34
48|5|1901|8
48|5|2|1
48|5|1903|258
48|5|1904|9
48|3|1905|72
48|5|1906|8
48|5|9|6
48|5|1907|786
48|4|1908|787
48|5|1909|211
48|4|1910|788
48|5|1911|9
48|3|1912|789
48|5|1913|8
48|5|1914|9
48|5|1915|790
48|2|1916|599
48|4|1871|8
48|4|1917|514
48|5|9|6
48|5|1918|791
48|4|1919|72
48|3|1916|599
48|4|1920|163
48|5|1915|790
48|5|1921|792
48|5|9|6
48|5|1922|793
48|4|1871|8
48|4|1923|794
48|4|1924|795
48|4|1925|796
48|5|1912|789
49|5|1926|797
49|5|1927|248
49|5|1936|162
49|3|1938|799
49|5|1939|391
49|4|1940|8
49|5|1941|6
49|5|487|11
50|5|1942|4
50|5|1944|800
50|4|1945|801
50|4|1946|802
50|4|1948|431
50|4|1953|804
50|4|1955|805
50|4|1956|806
50|4|1958|807
50|3|1960|294
50|4|1961|718
50|4|1962|808
50|5|1963|93
50|4|1965|448
50|4|1966|809
50|3|1967|810
50|3|1968|811
50|4|1969|710
50|4|1970|332
50|4|1971|812
50|5|1972|353
50|4|1974|448
50|4|1975|810
50|4|1976|813
50|3|1977|814
50|4|1978|815
50|4|1979|816
50|4|1981|817
50|4|1982|818
50|2|1983|727
50|5|1985|819
50|4|1987|513
50|4|1988|306
50|4|1990|306
50|3|1991|820
50|4|1992|686
50|4|1994|821
50|4|1995|822
50|4|1996|823
50|5|1997|812
50|3|1999|825
50|3|2000|826
50|4|2002|827
50|5|2004|828
50|5|2006|829
50|4|2008|82
50|5|2010|322
50|4|2011|830
50|4|2013|302
50|3|2015|568
50|4|2016|831
50|3|2017|832
50|3|2018|833
50|5|622|294
50|4|2021|294
50|4|2022|87
50|4|2024|834
50|4|2025|835
50|4|2027|568
50|4|2029|836
50|4|2030|837
50|5|2031|838
50|5|2032|337
50|5|2033|839
50|4|2034|534
50|4|2035|840
50|5|2037|826
50|4|2038|203
50|5|2041|353
50|4|2044|841
50|4|2045|842
50|4|2046|45
50|4|2047|290
50|3|2048|721
50|5|2049|34
50|4|2050|843
50|5|593|294
50|4|2000|826
50|4|2053|340
50|3|2054|844
50|4|2055|303
50|4|1743|34
50|4|2057|845
50|3|2058|377
50|4|2059|846
50|5|2060|448
50|3|2062|91
50|4|2064|847
50|5|2065|807
50|4|2066|848
50|5|2068|534
50|4|2070|850
50|4|2072|2
50|4|7|4
50|4|2073|47
50|4|2074|568
50|3|2075|852
50|3|2076|829
50|4|2077|430
50|4|2078|703
50|4|2079|306
50|4|2080|853
50|3|2081|854
50|4|2082|855
50|4|2083|801
50|3|2084|829
50|5|2085|306
50|3|2086|513
50|4|2087|3
50|4|2088|856
50|5|2089|584
50|5|2090|853
50|4|2091|651
50|3|2092|568
50|4|2093|829
50|5|2094|857
50|4|2095|829
50|4|2096|858
50|4|2097|304
50|4|2098|859
50|3|2099|860
50|4|2100|304
50|4|2101|37
50|5|2102|45
50|5|2103|34
50|5|2104|861
50|5|2105|45
51|4|2107|863
51|5|2108|864
51|5|2109|865
51|4|2110|149
51|3|2111|866
51|3|2112|149
51|4|2113|867
51|4|2114|189
51|3|2115|8
51|3|2116|868
52|5|1594|675
52|3|2125|871
52|5|2127|872
52|5|2128|871
24|4|2130|630
52|3|2131|873
52|5|2141|869
52|4|2144|876
52|5|2153|879
52|5|2157|880
52|4|2167|874
52|4|2172|311
52|3|2177|149
52|5|2184|876
52|5|2189|882
52|5|2198|886
52|5|2201|870
52|2|2202|185
52|3|2203|887
52|5|2201|870
53|2|2204|888
53|4|2206|889
53|4|2211|891
53|3|2213|892
53|4|2214|68
54|5|2216|893
54|5|2221|895
54|5|2222|180
54|5|2223|894
54|5|2226|896
54|5|2231|162
54|4|2233|898
54|5|2237|902
54|5|2242|275
54|5|2245|271
54|5|2246|906
54|4|2247|907
54|4|2248|908
54|5|2249|909
54|4|2250|910
55|2|2251|85
55|5|2252|8
55|4|2258|45
56|5|2260|191
56|4|2261|911
56|3|2263|14
56|5|2270|714
56|4|2273|915
56|5|2274|714
56|3|2287|923
56|4|2288|8
56|1|2289|8
56|5|2290|563
57|4|2297|924
57|2|2299|926
57|2|2301|927
57|4|2308|53
57|2|2312|531
57|4|2313|34
57|3|2314|386
57|1|2315|929
58|4|2318|6
58|4|2321|274
58|4|2325|11
58|5|2328|934
58|5|2329|207
58|5|2330|8
58|4|2332|935
58|3|2336|107
58|3|2337|936
58|5|2338|937
58|5|2339|938
58|4|2341|940
58|3|2342|941
58|4|2343|794
58|1|2344|942
58|5|2346|943
58|3|2347|529
58|4|2348|571
58|4|2349|53
58|3|2351|944
58|5|2352|945
58|3|2353|946
59|4|2354|333
59|3|2355|947
59|4|2356|948
59|4|2357|949
59|4|2358|72
59|5|2359|469
59|3|2361|68
59|4|2362|950
60|4|2376|951
60|5|2377|337
60|4|2378|952
60|5|1086|519
60|5|2379|294
60|1|2380|45
60|5|2381|953
60|5|2382|954
60|5|622|294
61|4|2383|8
61|5|342|190
61|4|2385|391
61|5|2386|368
61|3|2387|485
61|5|2390|370
61|4|2393|170
61|5|2395|8
61|5|2399|271
61|4|2400|955
61|4|2401|444
61|5|2402|8
61|4|2405|11
61|5|2406|255
61|4|2408|185
61|5|2409|162
61|4|2410|182
61|4|2411|189
61|5|2412|254
61|5|2413|956
61|4|2414|8
61|5|2415|68
62|4|2416|689
62|3|2417|957
62|5|2425|958
62|4|2427|149
62|3|2433|962
62|2|2443|964
62|4|2447|966
62|5|2451|967
62|3|2453|891
62|5|2458|340
62|2|2460|968
62|4|2463|400
62|2|2468|529
62|3|2469|534
62|1|2481|891
62|4|2484|353
62|4|2489|971
62|3|2490|340
62|4|2491|3
62|1|2494|973
62|5|2458|340
62|4|2427|149
62|3|2499|597
62|5|2503|284
62|3|2509|294
62|5|2511|975
62|5|2512|976
62|4|2443|964
62|4|631|305
62|1|2521|891
62|4|2524|960
62|3|2529|978
62|4|2530|979
62|3|631|305
62|1|2543|967
62|3|2547|981
62|4|2551|980
62|3|2554|957
62|2|2559|982
62|5|2565|305
62|4|2566|984
62|3|2572|305
62|4|2578|967
62|4|2529|978
62|2|2581|986
62|4|2582|987
62|4|2584|987
62|4|2554|957
62|4|2068|534
62|2|2572|305
62|3|2589|989
62|4|2594|990
62|4|2463|400
62|4|2605|992
62|3|2105|45
62|3|2613|994
62|4|2616|966
62|3|2620|996
62|5|2625|180
62|3|2631|967
62|4|2636|193
62|5|2582|987
62|3|2640|987
62|4|2417|957
62|5|2594|990
62|5|2565|305
62|3|2648|734
62|5|2451|967
62|4|2651|998
62|5|2653|34
62|2|2648|734
62|4|2655|672
62|5|2565|305
62|3|575|4
62|3|2659|967
62|1|2660|680
62|4|109|82
62|4|2664|87
62|3|2667|658
62|3|2668|597
62|3|2670|999
62|2|2671|700
62|2|1407|34
63|3|2672|45
63|2|2675|611
63|3|2677|1003
63|5|2678|1004
63|3|2680|1005
63|5|2681|34
63|2|2686|1006
63|5|2687|1007
63|4|2689|1009
63|3|2691|1010
63|4|2695|1011
63|3|2696|611
63|5|2697|8
63|1|2698|1012
63|2|2699|1013
63|2|2703|700
63|4|2704|1014
63|5|2705|1015
64|5|2708|1018
64|5|2710|1020
64|1|2711|270
64|5|2713|1022
64|5|2714|1023
64|4|2715|1024
64|3|2716|1025
64|5|2717|1026
64|4|2718|265
65|1|2719|1027
65|4|558|1028
65|5|2723|1029
65|5|2725|1030
65|5|2726|967
65|5|2727|1028
65|2|2728|45
65|3|2729|1031
66|3|2730|47
66|3|2731|99
66|4|2732|1032
66|5|2733|924
66|5|2734|34
66|5|2735|997
66|4|2736|68
66|5|2737|463
66|5|2738|38
66|5|2739|1033
66|5|2740|271
66|5|2741|925
66|5|2742|925
66|3|2743|192
66|5|2744|1034
66|5|2745|1035
66|5|2746|320
66|5|2748|370
66|3|2749|271
66|4|2750|1036
66|5|2751|1037
67|1|2760|135
67|5|2775|128
67|4|2776|1043
68|5|2777|542
68|4|2781|305
68|3|2782|265
69|4|2783|1044
69|5|2784|1045
69|4|2785|1046
69|4|2786|1044
69|5|2787|1047
69|4|2788|1048
69|5|2789|122
69|5|2793|189
69|5|2794|8
69|2|2795|8
69|5|2796|864
69|3|2797|189
69|5|2798|867
70|4|2800|302
70|4|2801|596
70|4|2802|1050
70|4|2803|1051
70|3|2804|1052
70|3|2806|1053
70|3|2807|1054
70|4|2808|1055
70|4|2809|332
70|4|378|195
70|3|2810|1056
70|3|2811|1057
70|3|2813|1058
70|3|2814|68
70|4|2815|272
70|3|2816|1059
70|4|2817|466
70|3|2818|274
70|4|2819|1060
70|3|2820|68
70|4|2821|1061
70|4|2822|1062
70|4|2824|1063
70|4|2828|330
70|4|2829|1064
70|4|2830|302
70|3|2831|177
70|4|2832|1062
70|4|2833|1065
70|3|2834|1066
70|4|2835|159
70|4|2836|795
70|4|2837|8
70|4|2838|329
70|3|2839|69
70|3|2840|271
70|4|2841|162
70|4|2842|710
70|4|2843|1067
70|2|2844|35
70|3|2845|185
70|3|2846|651
70|4|2848|1068
70|4|2849|328
70|4|2850|68
70|4|2851|202
70|4|2852|1069
70|4|2853|1070
70|3|2854|175
70|3|2855|1071
70|4|1901|8
70|4|2856|69
70|3|2857|1072
70|3|2858|1073
70|4|2859|34
70|5|2860|327
70|3|2861|431
70|4|2862|651
70|3|2863|311
70|4|2864|1054
70|3|2865|8
70|4|2866|1074
70|4|2867|1075
70|4|2868|1076
70|4|2869|45
70|4|2870|1077
70|3|2871|193
70|4|2872|1078
70|3|2873|1079
70|4|2402|8
70|4|273|157
70|4|2874|275
70|3|2875|68
70|4|2876|1080
70|4|2877|330
70|4|2878|1081
70|4|2879|958
70|3|2880|1082
70|4|2881|8
70|4|1743|34
70|4|2882|683
70|4|2883|712
70|4|2884|436
70|4|2885|302
70|3|2886|8
70|3|2887|1083
70|5|2888|1054
70|3|2889|1084
70|4|2890|766
70|4|2891|368
70|5|2892|1
70|3|2893|1085
70|3|2894|717
70|3|2895|1086
70|4|2896|816
70|4|2897|304
70|5|2898|34
70|3|2899|320
70|4|2900|943
70|3|2901|447
70|4|2902|991
71|5|2905|1088
71|5|2908|1091
71|5|2911|1092
71|3|2919|34
72|5|2921|193
