userId|rating|itemId|cityId
23|5|819|349
23|3|838|423
23|4|789|395
24|5|845|116
25|1|862|437
25|1|864|439
26|5|879|447
26|4|880|447
26|4|883|3
26|3|885|4
26|5|888|4
26|5|889|4
27|5|899|449
27|5|903|229
27|4|906|452
27|4|910|8
27|5|916|456
27|4|919|457
27|3|920|265
27|5|921|457
27|4|922|457
27|5|935|462
27|3|952|468
27|4|953|468
27|4|956|265
27|2|957|470
27|4|962|471
27|4|963|459
27|3|965|472
27|4|979|474
27|3|982|265
27|2|983|450
27|3|985|475
27|4|987|476
27|4|988|477
27|4|990|459
27|2|995|451
27|4|997|481
27|1|998|162
27|3|1004|470
28|5|1015|494
28|5|1016|495
28|5|1017|494
28|5|1021|464
28|5|1022|275
28|5|1026|498
28|4|1034|498
28|5|1035|498
28|5|1036|498
28|4|1037|498
28|4|1043|498
28|4|1044|505
28|4|1045|498
28|4|1046|498
29|5|1055|9
29|4|1059|509
29|3|1060|509
29|4|1061|509
29|4|1062|500
29|2|1063|509
29|4|1066|512
29|5|1068|254
29|5|1069|254
29|5|1072|76
29|5|1073|513
30|5|1092|229
30|5|1094|522
30|5|1095|522
30|5|1099|523
30|4|1100|523
33|5|1141|546
33|5|1144|548
34|4|1159|556
34|4|1160|556
34|5|1161|556
34|4|1165|8
34|5|1166|8
34|2|1167|8
34|2|1168|557
34|3|1170|558
34|5|1171|386
34|3|1172|386
34|3|1173|386
34|4|1174|559
34|4|1177|560
34|4|1178|558
34|5|1179|558
34|4|1180|558
34|4|1181|558
34|4|1184|561
34|4|1185|561
34|4|1186|561
34|4|1190|563
34|2|1196|566
34|5|1197|566
34|4|1201|8
34|4|1202|8
34|4|1211|162
34|5|1212|162
34|4|1213|162
34|3|1214|162
34|3|1215|162
34|2|1221|68
34|4|1224|8
34|3|1225|35
34|4|1226|35
34|2|1228|568
34|2|1233|8
36|3|1243|103
36|2|1245|578
36|4|1248|580
36|2|1249|579
36|3|1250|581
36|1|1253|578
36|5|1254|578
36|2|1255|578
36|5|1259|245
36|3|1262|578
36|3|1263|578
36|5|1264|311
36|4|1265|584
36|3|1266|585
36|3|1269|579
36|2|1270|579
36|4|1272|586
36|5|763|581
36|5|1273|581
36|2|1277|311
36|4|135|95
36|3|1279|95
36|3|1280|588
36|3|1281|578
36|4|1282|585
36|4|1283|589
36|3|1287|448
36|5|1288|193
36|5|1289|193
36|3|1291|91
36|3|1293|91
36|5|1294|578
36|5|1295|578
36|4|1300|581
36|4|1301|581
36|5|1273|581
37|2|1302|162
37|2|1303|162
37|5|1304|592
37|4|1306|593
37|4|1307|594
37|3|1308|595
37|3|1310|594
37|5|1311|596
37|5|1312|596
37|2|1313|597
37|2|1314|34
37|4|1315|598
37|4|1316|597
37|2|1317|597
37|1|1318|599
37|3|1319|327
37|1|1320|327
37|3|1321|34
37|1|1322|34
37|2|1323|34
37|3|1325|327
37|4|1326|600
37|4|1327|600
37|4|1329|600
37|3|1330|601
37|3|1331|601
37|4|1332|602
37|5|1334|170
37|4|1337|603
37|3|1338|604
37|4|1339|605
37|3|1341|607
37|5|1343|608
37|2|1344|608
37|4|1347|610
37|2|1348|610
37|2|1348|610
37|5|1349|610
37|4|1350|34
37|2|1351|611
37|4|1354|110
37|4|1355|68
37|2|1356|594
37|4|1359|68
37|4|1361|68
37|4|1362|68
37|5|1363|68
37|4|1365|34
37|4|1366|34
37|4|1367|34
37|2|1368|34
37|3|1369|34
37|3|1371|280
37|4|1374|112
37|4|1375|112
37|3|1376|112
37|4|1377|612
37|4|1379|594
37|4|1382|594
37|2|1383|599
37|5|1384|597
37|2|1386|594
37|1|1387|614
37|5|1389|34
37|5|1391|615
37|2|1159|556
37|2|1393|594
37|2|1394|594
37|3|1402|594
37|1|1403|624
37|3|1404|327
37|4|1405|4
37|1|1408|327
37|5|1410|162
37|5|1411|311
37|2|1413|311
37|4|1414|591
37|4|1415|591
37|3|1420|332
37|3|1421|332
37|4|1422|332
37|4|1424|627
37|1|1425|628
37|3|1428|630
37|3|1433|473
37|1|1434|473
37|5|1435|610
37|4|1437|34
37|5|1438|34
37|3|1445|635
37|2|1446|636
37|1|1449|594
37|2|1450|594
37|5|1451|327
37|4|1452|638
37|4|1454|34
37|5|1455|639
37|4|1457|640
37|1|1459|594
37|1|1460|594
37|5|1461|327
37|3|1463|344
37|4|1323|34
37|3|1465|594
37|2|1466|304
37|5|1468|304
37|4|1469|304
37|2|1470|597
37|2|1471|552
37|4|1473|385
37|4|1277|311
37|5|1476|641
37|5|1480|594
37|4|1482|643
37|4|1483|594
37|2|1484|610
37|4|1485|380
37|5|1487|644
37|2|1491|594
37|4|1492|4
38|4|1499|649
38|3|1504|628
38|5|1505|651
38|4|1508|651
38|4|1509|628
38|4|1510|628
38|4|1511|628
38|4|1512|628
38|4|1513|652
38|4|1515|649
38|4|1517|311
38|5|1518|654
38|4|1520|649
38|4|1521|628
38|5|1509|656
38|3|1522|656
38|4|1523|656
38|3|1524|656
38|4|1415|656
38|5|1526|656
38|4|1528|658
38|4|1530|34
38|4|1531|34
38|4|1532|34
38|4|1535|34
38|4|1536|34
38|4|1537|34
38|4|1538|628
38|2|1539|628
38|2|1540|659
38|5|1542|628
40|5|1556|665
40|4|1557|666
40|4|1560|666
40|5|1561|666
40|5|1562|666
40|1|1563|667
40|4|1564|667
40|4|1565|667
40|4|1566|667
40|5|1567|666
40|5|1568|668
40|3|1569|668
40|5|1571|283
40|5|1567|666
40|4|1573|666
40|3|1574|87
40|5|1576|669
40|5|1579|670
40|5|1580|671
40|5|1582|672
40|3|1583|666
40|4|1584|666
40|5|1567|666
40|5|1586|87
40|5|1587|556
40|4|1588|556
40|4|1589|556
40|4|1590|667
40|4|1591|667
40|4|1593|674
40|5|1595|337
40|4|1596|337
40|4|1599|677
40|5|1601|672
40|4|1602|188
40|4|1603|672
40|5|1582|672
40|5|1605|666
40|5|1567|666
40|5|1582|672
40|3|1606|672
40|5|1607|672
40|4|1608|45
40|4|1610|87
40|5|1611|666
40|5|1567|666
41|3|1612|678
41|4|1613|679
41|5|1617|681
41|4|1619|682
41|5|1620|682
41|3|1622|431
41|5|1628|686
41|5|1630|687
41|5|1634|47
41|5|1636|689
41|5|1639|684
41|5|1645|189
41|5|1646|189
41|5|1651|294
41|5|1653|692
41|5|1656|372
41|5|1657|658
41|4|1658|372
41|5|1659|595
41|4|741|372
41|4|1661|372
41|5|1664|372
41|5|1667|34
41|3|1669|87
41|4|1671|87
41|5|1672|522
41|4|1673|694
41|5|1676|87
41|5|1678|87
41|5|1679|87
41|5|1681|34
41|5|1682|34
41|5|1683|34
41|5|1686|696
41|4|1688|34
41|5|1692|304
41|3|1694|698
41|5|1695|658
41|4|1698|72
41|2|1708|705
41|3|1722|710
41|5|1725|712
41|5|1728|714
41|5|1730|714
41|3|1731|714
41|4|1732|716
41|3|1734|717
41|5|1736|718
42|5|1772|739
42|5|1779|53
43|4|1789|298
43|5|1790|298
44|5|1791|747
44|5|1792|747
44|5|1794|747
44|5|1796|749
44|5|1799|4
44|5|1802|747
44|5|1803|747
44|5|1804|747
44|5|1805|751
44|5|1804|747
44|5|1811|753
44|5|1814|755
44|5|1816|149
44|5|1818|149
45|5|1827|758
45|5|1828|758
45|2|1272|311
45|5|1834|762
46|5|1839|34
46|5|1840|34
46|5|1844|766
47|5|1855|770
47|2|1857|771
47|5|1858|772
47|5|1862|774
47|5|1864|343
48|5|1888|777
48|5|1895|235
48|4|1896|235
48|5|1897|235
48|5|1902|1
49|5|1928|248
49|4|1929|138
49|1|1930|138
49|5|1931|798
49|3|1932|234
49|4|1933|798
49|5|1934|798
49|5|1934|798
49|5|1935|255
49|5|1937|274
50|5|1943|4
50|4|1947|431
50|5|1951|431
50|4|1952|803
50|3|1954|805
50|4|1957|807
50|5|1973|448
50|4|1980|817
50|4|1984|819
50|3|1986|513
50|5|1989|306
50|4|1993|821
50|4|1998|824
50|4|2001|827
50|5|2003|828
50|4|2005|829
50|5|2007|303
50|3|2012|830
50|4|2014|568
50|4|2019|353
50|5|2020|294
50|3|2023|834
50|4|2026|568
50|4|2028|353
50|5|2036|826
50|4|2039|353
50|5|2040|353
50|4|2042|303
50|4|2043|841
50|4|2051|294
50|4|2052|825
50|4|2056|34
50|4|2061|91
50|4|2063|847
50|4|2067|849
50|3|2069|850
50|4|2071|851
51|4|2106|862
52|4|2117|356
52|3|2118|869
52|4|2119|869
52|4|2121|675
52|5|2122|870
52|4|2123|870
24|5|1181|630
24|5|2129|630
52|5|2132|874
52|5|2134|869
52|4|2135|869
52|4|2136|869
52|5|2137|869
52|4|2119|869
52|3|2138|869
52|5|2139|869
52|5|2143|874
52|5|2148|874
52|5|279|167
52|2|2150|167
52|5|2151|167
52|5|2152|265
52|1|2154|874
52|4|2155|874
52|3|2156|880
52|3|2158|881
52|4|2159|874
52|4|2163|874
52|4|2164|874
52|5|2166|874
52|5|2168|870
52|3|2170|874
52|4|2171|87
52|5|2173|311
52|5|2178|874
52|5|2179|876
52|3|241|876
52|4|2180|876
52|5|2185|874
52|5|2187|882
52|5|2188|882
52|4|2190|874
52|3|2194|885
52|3|2195|885
52|5|2196|885
52|5|2199|870
52|4|2168|870
53|4|2207|889
53|5|2208|889
53|4|2209|889
53|4|2210|890
53|5|2212|892
54|4|2215|893
54|4|2217|894
54|3|2218|894
54|5|2219|894
54|5|2220|895
54|5|2224|896
54|5|2225|896
54|4|2227|162
54|4|2228|162
54|4|2229|162
54|4|2230|162
54|5|2232|897
54|5|2234|899
54|4|2235|900
54|4|2236|901
54|5|2238|903
54|5|2239|904
54|5|2240|903
54|4|2241|905
54|4|2243|271
54|5|2244|271
56|2|2259|175
56|4|2262|14
56|5|2265|76
56|5|2266|159
56|4|2267|912
56|2|2268|913
56|4|2269|914
56|5|2271|159
56|5|2272|915
56|3|2275|916
56|4|2276|916
56|3|2277|917
56|5|2278|916
56|2|2279|76
56|4|2280|159
56|4|2281|918
56|4|2282|919
56|3|2283|159
56|4|2284|920
56|4|2285|921
56|4|2286|922
57|4|2291|467
57|3|2292|467
57|3|2293|467
57|4|2294|467
57|5|2295|467
57|3|2296|467
57|1|2302|467
57|1|2306|467
57|3|2309|467
57|5|2310|467
57|1|2311|928
58|5|2316|170
58|5|2317|930
58|5|2320|211
58|5|2322|932
58|5|2323|329
58|5|2324|329
58|3|2326|933
58|5|2327|911
58|5|2331|229
58|5|189|911
58|5|2333|911
58|3|2334|107
58|5|2335|107
58|4|2350|53
59|5|2360|146
60|4|2363|951
60|2|2365|951
60|5|2366|951
60|3|2367|951
60|2|2368|951
60|3|2369|951
60|5|2370|951
60|4|2371|951
60|4|2372|951
60|4|2373|951
60|5|2374|951
61|5|2394|8
61|5|2407|185
62|3|2418|957
62|4|2419|957
62|4|2420|628
62|1|2421|594
62|2|2422|594
62|4|2423|594
62|4|2424|328
62|5|2426|959
62|4|1504|149
62|4|2428|149
62|5|2429|960
62|4|2430|961
62|4|2431|355
62|4|2432|628
62|4|2434|99
62|5|2435|963
62|4|2436|594
62|4|2437|594
62|5|2429|960
62|2|2438|305
62|5|2439|305
62|5|2440|305
62|4|2441|305
62|4|2442|305
62|2|2444|964
62|3|2445|734
62|2|2446|965
62|4|2448|966
62|3|1415|966
62|3|2449|966
62|5|2450|967
62|4|2452|967
62|3|2454|891
62|4|2455|891
62|4|2456|891
62|2|2457|957
62|1|2459|340
62|3|2461|968
62|2|2462|968
62|3|2464|110
62|4|2465|400
62|3|2466|400
62|4|2467|400
62|5|2470|534
62|5|2471|534
62|4|2472|534
62|3|2473|969
62|2|2474|534
62|4|2475|594
62|1|2476|352
62|5|2477|970
62|5|2478|965
62|4|2479|891
62|4|2480|891
62|1|2482|964
62|4|2483|426
62|4|2171|426
62|5|2485|355
62|4|2486|971
62|4|2487|437
62|4|2488|971
62|4|2492|972
62|2|5|973
62|5|2493|420
62|5|2495|974
62|2|2496|149
62|3|2497|149
62|2|2498|597
62|4|2500|597
62|4|2501|597
62|4|2502|284
62|4|2504|284
62|4|2505|284
62|2|2506|284
62|3|2507|284
62|5|2508|294
62|4|2510|294
62|5|989|975
62|4|2423|594
62|3|2513|976
62|3|2514|976
62|1|2515|976
62|1|2444|964
62|2|2516|305
62|5|2517|305
62|5|2518|305
62|3|2519|977
62|3|2520|604
62|4|2441|305
62|3|2522|891
62|4|2523|891
62|4|2525|305
62|4|2526|305
62|1|2527|305
62|5|2528|341
62|4|2531|979
62|2|2532|979
62|5|2533|520
62|3|2534|311
62|4|2535|979
62|4|2536|594
62|3|2538|305
62|5|2518|305
62|4|2539|305
62|2|2540|305
62|5|2438|305
62|5|1504|967
62|4|2541|967
62|5|2542|967
62|2|2544|980
62|2|2545|400
62|4|2546|400
62|3|2548|981
62|4|2497|981
62|4|2549|981
62|2|2550|980
62|3|2552|980
62|4|2553|957
62|4|2555|980
62|4|2556|957
62|4|2557|957
62|3|2558|835
62|5|2560|348
62|4|2561|982
62|1|2562|983
62|5|2563|348
62|5|2564|327
62|5|2518|305
62|3|2567|984
62|5|2568|984
62|2|2569|984
62|4|2570|965
62|3|2571|985
62|5|2517|305
62|5|2518|305
62|4|2574|305
62|4|2438|305
62|3|2575|436
62|4|2576|436
62|4|2577|628
62|4|606|305
62|4|2579|305
62|4|2526|305
62|5|2440|305
62|4|2580|978
62|2|2583|986
62|5|2528|341
62|3|2436|594
62|4|2457|957
62|4|2585|534
62|5|2471|534
62|5|2586|597
62|5|2435|963
62|3|2587|305
62|4|2588|988
62|4|2590|989
62|4|2591|989
62|4|2592|989
62|3|2593|303
62|5|2595|990
62|4|2596|990
62|5|2597|990
62|2|2598|990
62|2|2599|990
62|5|2600|990
62|3|2601|991
62|5|2426|959
62|4|2602|967
62|4|2467|400
62|5|2603|967
62|5|2604|992
62|3|2606|992
62|3|2607|992
62|4|2608|993
62|3|2609|597
62|3|2610|597
62|2|2611|341
62|3|2612|45
62|3|2614|994
62|3|2615|995
62|1|2617|966
62|1|2618|977
62|3|2619|594
62|4|2012|597
62|4|2621|975
62|4|2622|967
62|5|2542|967
62|5|2623|997
62|5|2624|3
62|4|2626|180
62|3|2627|180
62|4|2628|180
62|4|2629|180
62|5|2470|534
62|5|2630|967
62|4|2632|967
62|3|2633|193
62|3|2634|193
62|5|2635|193
62|5|2637|651
62|4|2638|651
62|5|2639|967
62|2|2497|149
62|4|155|987
62|3|2641|594
62|5|2642|957
62|4|2643|651
62|5|2601|991
62|5|2600|990
62|5|2595|990
62|4|2644|990
62|3|2645|990
62|5|2599|990
62|4|2597|990
62|3|2646|305
62|5|1415|149
62|3|155|594
62|4|2647|995
62|4|2630|967
62|5|2450|967
62|4|2649|998
62|2|2652|967
62|1|2580|628
62|3|2654|734
62|1|2656|305
62|4|2657|305
62|5|2518|305
62|4|2658|967
62|2|2580|628
62|2|2497|680
62|1|2661|400
62|5|2662|87
62|5|2663|87
62|2|2665|658
62|5|2666|658
62|5|2470|534
62|5|2669|597
63|5|2673|1000
63|2|2674|1001
63|3|2676|1002
63|5|2679|1004
63|4|2682|34
63|3|2683|34
63|2|2684|34
63|4|2685|34
63|1|2688|1008
63|4|2690|794
63|3|2692|1010
63|3|2693|1010
63|4|2694|1010
63|2|2700|34
63|2|2701|34
63|5|2702|611
64|5|2712|1021
65|5|2724|1030
67|5|2752|1038
67|5|2753|1039
67|5|2756|1040
67|5|2757|1041
67|5|2759|1038
67|5|2761|1038
67|2|2763|1038
67|1|2764|1038
67|5|2765|1038
67|5|2766|1042
67|5|2767|1042
67|5|2768|1038
67|5|2769|1038
67|3|2770|1038
67|3|2771|1038
67|5|2772|1038
67|5|2773|1038
67|5|2774|1038
68|2|2778|305
69|3|2790|1046
69|4|2791|1046
69|4|2792|1049
71|5|2904|1087
71|5|2906|1089
71|5|2907|1090
71|5|2910|1092
71|5|2914|34
71|5|2916|34
71|5|2917|34
73|1|2931|438
73|5|2932|437
73|5|2937|255
73|1|2961|1109
73|1|2961|1109
74|5|2971|1113
74|2|2972|1114
74|4|2973|1114
74|4|2974|1114
74|4|2978|1115
74|5|2979|1116
74|4|2980|1117
74|5|2981|5
74|3|2982|5
74|4|2984|1118
74|4|2981|5
74|5|2987|1119
77|5|3018|1128
77|3|3021|1130
78|5|3032|327
78|4|3034|1133
78|3|3037|1133
78|5|3038|1133
78|4|3040|1134
78|5|3041|283
78|4|3042|1135
78|4|3044|1135
78|2|3046|1135
78|5|3047|694
78|3|3048|694
78|5|3050|694
78|2|3051|284
78|4|3052|574
78|5|3053|327
78|3|3054|327
78|5|3055|327
78|4|3057|280
78|5|3059|280
78|3|3061|280
78|5|3062|280
78|4|3063|280
78|5|3064|103
78|1|3065|18
78|3|3066|284
78|5|3068|87
78|4|3069|87
78|5|3070|87
78|3|3071|283
78|4|3072|469
78|4|3073|469
78|5|3074|469
78|4|3075|283
78|5|3076|284
78|5|3078|311
78|4|1264|311
78|5|3079|283
78|4|3080|88
78|4|3081|284
78|4|3082|284
78|3|3083|284
78|5|3084|284
78|4|3085|1136
78|4|3087|284
78|5|3088|54
78|5|3091|1137
78|5|3092|296
78|3|3093|296
78|4|3095|193
78|3|3096|193
78|5|3098|193
78|5|3101|193
78|4|2633|193
78|4|3102|193
78|3|3108|303
78|5|3109|303
78|4|3111|303
78|2|3113|311
78|3|3114|311
78|3|3115|437
78|5|3116|437
78|4|3117|437
78|3|2420|437
78|4|3118|437
78|4|3120|311
78|5|3121|311
78|5|3123|193
78|5|3124|283
78|5|3125|284
78|5|3126|284
78|5|3128|284
78|3|3096|193
78|4|3129|193
78|3|3130|193
78|2|3131|284
78|4|3134|311
78|3|3136|311
78|5|3137|284
78|4|3138|283
78|5|3124|283
78|5|3140|346
78|4|3141|346
78|3|3142|346
78|3|3143|303
78|5|3145|303
78|5|3146|283
78|4|3147|1138
78|5|3148|284
78|5|3150|245
78|3|3153|245
78|5|3154|284
78|5|3155|522
78|3|3158|283
78|5|3159|1139
78|5|3161|284
78|5|3162|303
78|3|3143|303
78|3|3163|149
78|5|3161|284
78|5|3166|34
78|5|3167|34
78|4|3168|1140
78|5|3169|1140
78|5|3172|294
78|4|3176|18
78|4|3178|283
78|2|3181|935
78|2|3184|672
79|1|3189|1142
79|4|3191|366
79|4|3192|366
79|4|730|366
79|4|3194|18
79|5|3195|18
80|5|3204|52
80|5|3206|1145
80|4|3209|8
81|5|3219|658
82|3|3227|942
82|4|3229|912
82|4|3230|1154
82|1|3232|159
82|5|3233|200
82|5|3234|1155
82|5|3235|1156
82|5|3237|1158
82|5|3230|1154
82|5|3239|159
82|5|3240|200
82|5|3241|200
82|5|3239|159
82|5|3243|8
82|4|3246|159
82|5|3247|229
84|5|3256|1166
84|5|3258|193
85|1|3267|8
85|5|3268|192
85|5|3269|8
85|2|3270|8
85|3|3277|1169
85|5|3278|45
85|5|3279|1170
85|4|3280|1171
85|5|3283|1173
85|4|3284|1173
85|4|3285|1173
85|3|3277|1169
85|5|3287|556
85|4|1159|556
85|5|3288|556
85|3|3290|1174
85|4|3293|4
85|4|3294|1175
85|5|3295|1175
85|4|3300|4
85|5|3307|1178
85|4|3308|347
85|5|3309|347
85|5|3318|3
85|4|3321|1182
85|4|3322|556
85|4|3324|1183
85|5|3325|1183
85|2|2539|869
85|3|3336|1186
85|5|3348|1189
86|4|3366|1191
86|5|3367|325
87|5|3373|18
87|5|3379|311
87|5|3385|294
87|3|3387|1196
88|5|3405|11
91|5|3432|1214
91|4|3433|52
91|5|3436|1215
91|2|3437|1216
91|5|3438|1216
91|5|3436|1215
93|2|3502|1253
93|4|3503|1254
93|5|3504|1254
93|2|3505|1254
93|5|3506|1254
93|5|3507|1255
93|5|3508|1254
93|4|3510|126
93|4|3511|1254
93|2|3512|126
93|4|3513|1254
93|5|3515|1254
93|2|3516|1254
93|4|3517|1254
93|3|3519|1254
93|5|3503|1254
93|1|3520|1254
93|3|3521|1254
93|5|3522|1258
93|4|3523|1259
93|5|3525|1254
93|2|3526|1254
93|4|3527|1254
93|4|3528|1254
93|4|3529|1254
93|4|3530|1254
93|2|3531|1254
93|5|3532|1254
93|4|3533|1254
93|4|3534|1254
93|4|3535|1254
93|3|3536|1254
93|2|3539|1262
93|4|3534|1254
93|4|3542|1263
93|5|3543|1264
93|4|3544|1263
93|4|3545|1263
93|2|3546|503
93|5|3547|1265
93|4|3548|1266
93|4|3549|1266
93|4|3550|1254
93|5|3552|1254
93|5|3555|8
93|3|3556|1254
93|4|3557|1267
93|3|3558|1267
93|5|3560|68
93|4|3564|1267
93|3|3565|1267
93|2|3566|1267
93|3|3567|1267
93|1|3568|68
93|5|3569|68
94|2|3573|207
94|5|3574|1270
94|4|3575|1271
94|4|3578|70
94|2|3582|1274
94|5|3585|1274
94|3|3587|1274
94|4|3589|1275
94|4|3591|70
95|5|3599|149
95|4|3603|1280
95|4|3606|431
95|4|3611|345
95|5|3615|149
95|4|3622|1288
95|3|3625|1289
95|4|3626|1277
95|4|3066|193
95|4|2535|193
95|3|3634|1291
95|4|3636|4
95|4|3644|4
95|3|3645|4
95|4|3648|1294
95|3|3657|1296
95|5|3663|998
95|4|683|437
95|3|3670|391
95|4|3671|181
95|5|3675|181
95|3|3676|181
95|4|3677|181
95|3|3682|181
95|4|3687|1303
95|4|3695|8
95|5|3696|1277
95|5|3697|1277
95|4|3700|1310
95|4|3701|305
95|4|3703|1311
95|5|2117|356
95|4|3710|750
95|3|3711|750
95|4|3715|330
95|4|3716|328
95|4|3722|329
95|4|3724|314
95|4|3725|314
95|4|3726|314
95|5|3731|1277
95|3|3739|1317
95|5|3742|217
95|4|3743|1317
95|4|3744|1317
95|4|3751|1277
95|4|3752|329
95|5|3754|1277
95|5|3755|329
95|2|3759|1277
95|3|3760|1277
95|4|3761|1277
96|5|3785|1327
97|5|3808|311
97|4|3809|311
97|4|3810|311
97|4|3812|1337
97|4|3813|1336
97|3|3814|1338
97|5|3815|386
97|2|3817|1340
97|3|3818|651
97|3|3819|1341
97|5|3820|1341
97|5|3821|385
97|4|3822|651
97|3|3823|1342
97|5|3824|1343
97|4|3825|641
97|2|3826|1344
99|5|3834|338
99|4|3835|1346
99|4|3846|45
99|5|3849|1350
99|4|3850|1351
99|2|3851|1351
99|5|3855|750
99|4|3856|750
99|5|3857|750
100|5|3861|1354
100|4|305|606
100|5|3866|1356
100|4|3870|1357
100|4|3872|1359
100|4|3873|1357
100|5|3874|1357
101|5|3879|461
101|3|3886|211
101|5|3890|8
102|5|3894|1368
102|2|3899|64
102|5|3902|1372
102|5|225|1371
103|2|3913|68
103|5|3914|162
103|5|3915|162
103|1|3925|162
103|4|3926|162
103|4|3927|162
103|5|3928|162
103|5|3942|148
103|4|3943|386
103|4|3944|148
103|3|3946|148
103|5|3948|1380
104|4|3969|436
104|5|3970|434
104|4|3971|434
104|4|3972|434
104|4|3976|1330
104|4|3977|1330
104|4|3979|1389
104|4|3980|1388
104|4|3981|1388
104|5|3982|1388
104|2|3983|8
104|5|3985|68
104|5|3986|68
104|3|3987|557
104|3|3321|1182
104|4|1932|557
104|4|3988|1182
104|5|3989|1182
104|4|3990|556
104|4|3992|556
104|4|3996|185
104|4|4002|1388
104|4|4004|1388
104|4|4006|1360
104|5|4007|1360
104|4|4008|1360
104|4|4009|1360
104|5|4010|1360
104|4|4013|34
104|5|1840|34
104|2|4015|1348
104|5|4017|1348
104|4|4018|1348
104|4|4019|3
104|4|4022|1126
104|4|4023|1126
104|4|4024|68
104|4|4025|8
104|3|4026|1391
104|4|4028|1392
104|5|4029|1393
104|4|4031|4
104|4|4032|4
104|3|4033|1395
104|4|4035|46
104|4|4024|68
104|4|4037|8
104|2|4038|68
104|4|4039|762
104|3|4040|762
104|5|4041|762
104|4|4043|162
104|4|4044|162
104|4|4048|3
104|5|4049|3
104|1|4050|3
104|4|4051|1360
104|3|4054|436
105|5|4066|34
